Chromosome	Start.bp	End.bp	mu.major	mu.minor	n_probes	length	tau	sigma.minor	sigma.major
11	92007405	94305449	1.0	0.0	2850	76349146	5.6069958	0.0008939074501918713	0.006205846894981758
11	94305449	97793545	1.0	1.0	5500	12266274	0.5243514	9.042807212285273e-05	0.015413662951454521
11	97793545	98824378	1.0	0.97	2745	22071531	4.1054553	0.0034021026225730462	0.01202110153898758
11	98824378	105396129	1.0	1.0	1825	33619042	0.6160399	0.003082917341310742	0.018707098806501204
11	105396129	106650287	1.9	1.0	3417	1533268	5.3377985	0.0027141055485032568	0.009542495487172674
11	106650287	111143213	1.0	1.0	3985	13046727	5.1651967999999995	0.0023353781043153163	0.003315898037511551
11	111143213	113514454	1.0	0.0	1936	72094837	4.5024996	0.0009941269029844285	0.005782172819792447
11	113514454	115245106	1.0	1.0	4181	59382730	4.6830397999999995	0.011274912248634299	0.013869673263317906
11	115245106	115637531	1.0	0.0	4375	36921675	0.6071795	0.0033733759615880423	0.025432377085914153
11	115637531	115875584	1.0	0.0	5657	30697346	5.973139799999999	0.004973747410514669	0.015090893942960338
11	115875584	116341612	1.0	0.0	5360	83682184	1.0455636	0.005570880529059189	0.011910196851579883
11	116341612	125664816	1.0	1.0	1770	14084755	5.2889938	0.0010695038925629125	0.018324755253565462
11	125664816	128246830	4.6	1.0	4076	22723273	2.9718438999999996	0.0016789543186198736	0.0027357644107095735
11	128246830	135006516	1.0	1.0	5009	11099568	2.873116	0.004385844966688631	0.0048380686247075436
12	1	4450451	1.0	1.0	337	80621059	4.0774688999999995	0.02056390316759411	0.023802272037525166
12	4450451	7215434	1.25	1.0	2481	92074794	4.6251883	0.0009449376615757712	0.01668757957028058
12	7215434	7560462	1.25	0.09999999999999998	2118	98822300	4.8049471	0.0017716996523634099	0.010832876623519415
12	7560462	8182646	1.25	1.0	5439	72766354	0.3118727	0.002561183053089042	0.017511153227594306
12	8182646	17365560	1.0	1.0	2585	6451312	0.1511556	0.00904675287718989	0.01550785304791354
12	17365560	18410392	3.0	1.0	5436	63966393	2.8566711	0.0012536033901139076	0.006106304775160482
12	18410392	21344027	1.0	1.0	2678	96160445	2.1007621999999997	0.004664356720195834	0.01059196066057002
12	21344027	22692312	1.0	0.95	4684	82748411	0.6871834	0.0008600889236772783	0.0014710548860878598
12	22692312	41591043	1.0	1.0	4788	59738602	0.012028599999999999	0.0007882318768978529	0.007434906399349447
12	41591043	44978527	3.8499999999999996	1.0	448	46099657	2.3080458	0.0010033301416893263	0.03661212161951747
12	44978527	50875142	1.0	1.0	681	37441879	5.6034362	0.0013422409867130769	0.05528985237659719
12	50875142	52755312	3.0	1.0	578	96677720	5.2184525	0.003477237633212562	0.004429976056121709
12	52755312	54702970	1.0	1.0	5183	40253468	5.5681566	0.0031050746872611505	0.011263399582660504
12	54702970	60234143	2.0	1.0	5626	83025116	0.2288614	0.0017991987426756182	0.009060427982702363
12	60234143	64282115	1.0	1.0	406	87667769	2.2431658999999997	0.006195774639161191	0.016057124446419564
12	64282115	64983524	1.0	0.0	3634	56855058	2.9949738	0.006444007811857924	0.017433880777210444
12	64983524	66748981	1.0	0.0	4924	50691263	1.0762534	0.006685527778430954	0.009276091660501664
12	66748981	68374633	1.0	0.0	95	38237502	0.3162625	0.005802398608951448	0.04231996716640683
12	68374633	72619512	1.0	1.0	1729	35277101	4.814044	0.007183691808418879	0.027066439442043323
12	72619512	73151471	1.05	1.0	5290	83345938	0.2261036	0.0015990549420144835	0.013778201829626283
12	73151471	74391784	1.0	1.0	552	30551183	3.460066	0.0012808970129010967	0.015396343538887814
12	74391784	76245094	2.0	1.0	3823	23172750	2.8084346	0.007742651107495171	0.0174759607662397
12	76245094	83112812	1.0	1.0	2952	27845590	3.2881050999999997	0.0029855146166149673	0.005996465526741094
12	83112812	85333185	1.05	1.0	4345	55653823	1.7641338	0.009532712175803055	0.019847559748233205
12	85333185	88776130	2.0	1.05	4658	82152810	5.9683541	0.002625144751017183	0.028676347831663913
12	88776130	89620053	1.05	0.0	745	11275482	3.6661156999999998	0.005090960124421605	0.015143405368961575
12	89620053	92422896	1.0	0.0	4164	37093832	2.1069561	0.005374513644079726	0.0125941170800295
12	92422896	95454199	1.0	0.0	4501	60541440	5.0056717	0.0035119484466778527	0.0065623620515519576
12	95454199	100424615	1.0	1.0	2220	27096472	5.5715691	0.005876489819525605	0.010926820806912771
12	100424615	102509292	1.0	0.0	5408	79655900	4.8750656	0.0015318004044809711	0.009533275703138156
12	102509292	104884726	0.09999999999999998	0.0	370	2817889	2.5906096	0.008423367891972514	0.008833446190576558
12	104884726	105049599	0.09999999999999998	0.0	1351	23697674	1.6670867	0.01139066464781616	0.022272232653117955
12	105049599	105205751	0.09999999999999998	0.0	3113	6901427	2.3790701	0.0037998086886463145	0.004811965202587457
12	105205751	105649377	0.0	0.0	4335	88686544	1.7588552	0.006816486027057357	0.024576721875272788
12	105649377	107045628	0.09999999999999998	0.0	4536	10745705	3.4825855	0.0051156649851701475	0.010466136940752754
12	107045628	110323860	1.0	0.0	4231	71376382	4.6164809	0.0006151804437736943	0.0029050991097114075
12	110323860	118301047	1.0	1.0	4595	69951775	1.5326278	0.009310545079534724	0.011495888916446859
12	118301047	120056589	2.0	1.0	5376	4268384	1.9931777	0.0055716949462921266	0.011339988168032989
12	120056589	122816933	1.0	1.0	1289	64077396	0.5868696	0.0007753639515583952	0.0034366521415940543
12	122816933	123831332	2.0	1.0	4682	17498961	2.2629292999999997	0.002256820204013796	0.006671601839605209
12	123831332	133851895	1.0	1.0	2179	29643685	1.5370555	0.005905482052116642	0.015352432549564513
13	1	2954645	1.0	1.0	1893	16492978	5.5534529	0.004425360361010888	0.01325767550018663
13	2954645	4668156	1.0	0.95	3320	12955063	1.1916278999999999	0.0011346031229180573	0.02492414771337292
13	4668156	21436020	1.0	1.0	3372	53438195	1.1744951	0.0008949735544776995	0.002987850483190068
13	21436020	21901870	2.0	1.0	3151	23617410	5.4171922	0.00039236389584976607	0.004473269396712374
13	21901870	25491632	1.0	1.0	2522	66757066	0.49915299999999996	0.0006253143114881367	0.0009373965867106454
13	25491632	26717879	2.0	1.0	2987	97538737	2.1125598	0.0037308727979663107	0.005414033981622231
13	26717879	29232142	2.0	1.0	4286	19733172	2.6258483	0.002159095503651888	0.019876268779366373
13	29232142	31045433	2.0	1.0	2132	89931443	3.2001106999999998	0.0056158851188618025	0.010188341654473465
13	31045433	31420807	3.0	2.0	1663	72264172	2.3452363	0.002809875211198268	0.03660000889959635
13	31420807	31521518	2.0	0.0	5422	99880658	1.3792411999999998	0.002084947189748224	0.02206687659041056
13	31521518	31552206	2.0	0.0	5466	42636626	3.1988941	0.0091280741183741	0.011102241884561975
13	31552206	31641299	2.0	0.0	2857	69979079	1.3293633999999999	0.008145741998177181	0.02139749041544603
13	31641299	32503707	1.0	0.0	2905	98576180	3.1790214999999997	0.005594559441825635	0.023370489323158102
13	32503707	33966661	1.0	0.0	282	44245692	2.1108754999999997	0.00130050302768076	0.004525212303393629
13	33966661	34363261	0.95	0.0	3743	31051335	2.9161867	0.006511997288902442	0.026789556642275506
13	34363261	34972838	1.9	0.0	1355	43001727	2.2602965	0.0016175070996131875	0.00607270117777733
13	34972838	35531802	1.9	0.0	144	3037378	0.38527669999999997	0.0037191596089218614	0.02532180927734671
13	35531802	36678426	1.9	0.0	2422	51432158	3.2217943	0.00125193700295658	0.002735968375275256
13	36678426	37875195	1.9	1.0	2137	38474218	3.7066516999999997	0.0005725340059333491	0.0026199244936975247
13	37875195	39079381	2.0	1.0	974	83350223	5.0175203999999995	0.0031378232662659707	0.005546810312008158
13	39079381	46384323	1.0	1.0	3405	45701556	3.0592707	0.0028706870701185033	0.005195436603492527
13	46384323	49697375	6.0	1.0	4197	11832380	2.3814585	0.0011207316460688308	0.025489669131589003
13	49697375	49899359	8.0	1.0	1761	76475630	2.7949691999999997	0.004889089277039549	0.015783414456461697
13	49899359	50485304	3.0	1.0	968	79083026	1.3660869999999998	0.0008975757842904545	0.008026199911126715
13	50485304	52301489	1.0	1.0	1733	7624509	1.1456644	0.0008916271550164603	0.02804530171940221
13	52301489	52529547	1.03	1.0	5274	7170777	0.5289627	0.01557879080746884	0.02281017675449288
13	52529547	53247230	1.0	1.0	2245	42726527	5.063752	0.006761106569540192	0.019918701860645104
13	53247230	53673924	1.0	0.0	189	62685413	4.265030299999999	0.004161300165648244	0.004951681603005627
13	53673924	54717054	1.0	0.0	5139	29595337	5.285197999999999	0.005682469363766116	0.011130009162119734
13	54717054	55771131	1.06	1.0	3844	93588223	3.4312226	0.0012923709328213427	0.021646422855548506
13	55771131	56005335	2.06	1.0	1834	52620490	5.1109374	0.00033946120267768214	0.02249943067045447
13	56005335	56627766	2.0	1.0	769	55691531	5.4205315999999995	0.02371601760058412	0.030964837901865615
13	56627766	57584939	2.0	0.0	2499	20021450	5.2054238	0.004598656664547742	0.008181641967793276
13	57584939	58074731	3.0	0.0	3622	62518772	5.9546313	0.0014649413242668113	0.012154909363073807
13	58074731	60202570	2.0	0.0	711	91731734	1.3550212	0.00644265348790557	0.03300888157608717
13	60202570	64505719	0.0	0.0	542	79015017	3.7405993	0.0010955355961535316	0.02288444075684854
13	64505719	65208136	2.0	0.0	3516	74134663	0.4720618	0.0025846419363990485	0.014623197702531178
13	65208136	66333218	2.0	1.0	20	67576205	4.0284033	0.01228621304628509	0.01599029959280243
13	66333218	67395724	2.0	0.95	4419	7149826	5.6684054	0.0005059579540452117	0.015374976458927282
13	67395724	67433858	2.0	1.0	2963	17425764	4.3323898	0.002202825024585161	0.002837468802997939
13	67433858	71118294	3.8499999999999996	2.0	4113	47590082	3.3474374	0.0005526149836815824	0.0021926364092085472
13	71118294	71495834	3.8499999999999996	1.95	1074	42563246	5.7810692999999995	0.00033980043493782487	0.011947811246200285
13	71495834	74367922	3.8499999999999996	2.0	3317	70374038	0.9448021999999999	0.010303290510804242	0.01987638251657401
13	74367922	75097252	2.0	1.0	5017	71557693	5.4191671	0.000635481314670453	0.0030775113438084424
13	75097252	75650873	2.0	2.0	1079	27688061	4.4721435	0.0013455717050730057	0.012008367406751153
13	75650873	76407111	2.15	2.0	2850	16134999	2.4696879	0.00423137381409627	0.010304654713054423
13	76407111	76505891	2.0	2.0	4159	2576818	5.7027361	0.002116910958400923	0.01021697419961691
13	76505891	78418949	2.0	1.0	3358	16939406	1.7433250999999998	0.006435855892308375	0.05480660893136492
13	78418949	80581474	4.0	1.0	2707	25525200	3.4308471	0.0012908478286899803	0.003336380812434253
13	80581474	85475417	2.0	1.0	2502	29441867	5.4278499	0.0025441315334255032	0.01726275582275582
13	85475417	85681164	1.1	1.0	5800	15991393	1.6940252999999998	0.0037221921813835167	0.006642832078607691
13	85681164	86880667	2.0	1.0	2028	1835022	2.9285769999999998	0.01275460448827034	0.01359242130973559
13	86880667	87395580	1.0	0.19999999999999996	2721	54678136	2.6432642	0.001515588965108841	0.016339226643848497
13	87395580	87802891	1.0	0.3999999999999999	4631	72672762	4.555642499999999	0.011091893991926796	0.03590094291745572
13	87802891	88295479	1.0	0.25	2735	66941745	5.1882168	0.004380254975353124	0.010817705205188441
13	88295479	89047610	3.85	1.0	4596	90196203	1.7312121	0.0008946384383516835	0.0010380897438368138
13	89047610	90415302	4.0	1.0	5688	7028461	5.7293442	0.009466817479968238	0.03457760739246852
13	90415302	102125986	2.0	1.0	2107	46012606	5.7150669	0.0025672934988213865	0.0072031933275031115
13	102125986	103070172	2.0	1.95	5208	61560639	3.3521052	0.0043306197731424875	0.005961684135346815
13	103070172	103220266	2.1	1.95	2931	21484884	1.9577639999999998	0.009758572975280112	0.026569980874721115
13	103220266	105490165	2.1	1.0	3743	20397087	0.1213629	0.003653166460849974	0.007202303610985184
13	105490165	108131257	2.0	1.0	5184	2035844	0.4328901	0.0011691594159127254	0.029159362864991198
13	108131257	108256354	1.0	0.10000000000000009	1514	68901908	0.3307054	0.0005641250907363268	0.01281866417105732
13	108256354	110238034	2.0	1.0	5205	11692862	1.7326409999999999	0.002307200352528272	0.0165349575704506
13	110238034	113651436	2.0	0.0	5637	5814458	4.9821193	0.004462655261711525	0.015448210026280707
13	113651436	114212074	2.0	0.0	522	55362765	3.3643989	0.0026657812978179846	0.004564158477249858
13	114212074	114857019	2.0	0.7	3771	48887921	1.2930275999999998	0.016896551264331275	0.03417861127933771
13	114857019	115169878	2.0	1.0	96	95613702	5.0994592	0.0034488517423676476	0.00607306109129795
14	1	24407078	1.0	0.0	4160	83593399	2.0442465	0.014531178180703801	0.03520318076007855
14	24407078	26585175	1.0	0.0	4309	37539193	5.6607179	0.003142414309337258	0.005174717666061538
14	26585175	27018731	0.09999999999999998	0.0	3871	28761096	5.5033674999999995	0.0055990527195986465	0.02346805120161013
14	27018731	27555344	1.0	0.0	4962	86217872	1.2416931	0.0015403403315714169	0.010671946690689962
14	27555344	29855180	1.0	0.0	5751	61289667	3.8299833999999997	0.00821554253410655	0.014039997303099155
14	29855180	31426576	0.0	0.0	1794	84132676	3.6975314999999997	0.023140170198004895	0.02974276019475105
14	31426576	36365612	1.0	0.0	2390	85030905	5.9273343999999994	0.01836884059720197	0.04424309691217783
14	36365612	37197049	1.0	0.0	4101	58189163	0.8820812	0.004009606198320723	0.01164205070701792
14	37197049	45529817	1.0	0.0	5121	56427706	4.7428263	0.0009676683521343982	0.03831220854234084
14	45529817	45547298	1.0	0.0	3616	98994571	2.9012572999999997	0.0006943780186396703	0.01055116162101357
14	45547298	46959243	1.0	0.0	5082	17030400	0.8335142	0.0016062380543617424	0.010004738950091208
14	46959243	50254055	0.0	0.0	4836	23677660	1.6338861999999998	0.003318785021581218	0.004011564895490311
14	50254055	50858074	0.0	0.0	2232	18570701	1.5562684999999998	0.003401067997474471	0.01141198421949595
14	50858074	51137756	0.0	0.0	3184	63087592	1.8587985	0.002685787225576733	0.0058453074819936396
14	51137756	53522682	0.0	0.0	596	16210530	1.6233697999999999	0.000350127458631651	0.0012474922408097437
14	53522682	53674770	1.0	0.0	4543	61372829	4.6753599	0.0002749577968360938	0.018188116746283293
14	53674770	54245403	2.9	1.0	4054	39278516	2.7091002	0.006485346099673974	0.02658513828043341
14	54245403	54920044	1.0	1.0	1427	85642331	5.828774	0.002098597950693533	0.02974111363499303
14	54920044	57096089	1.0	0.0	5628	21497537	2.6744957	0.005268842682022215	0.01678788318782067
14	57096089	59748321	1.0	1.0	4059	68219580	2.4221985	0.0010977220718826981	0.004860584262317217
14	59748321	61189509	1.0	0.7	2153	52957000	4.453422199999999	0.0005360461359065164	0.0031426942340718814
14	61189509	65690148	1.0	1.0	2100	87532410	1.8545622	0.0030134741909613382	0.011490295456131764
14	65690148	67124928	1.1	1.0	3294	56576491	1.1879981	0.001172903931572319	0.023049676167182356
14	67124928	67277247	1.0	1.0	3248	717371	4.4111718	0.002153148907162967	0.014363654688591137
14	67277247	72824037	3.0	1.0	3653	91634831	0.7551903999999999	0.005157840175099182	0.010160162363241057
14	72824037	73857358	1.0	1.0	5360	89072948	5.1002904	0.0002788270003213247	0.030757324522859956
14	73857358	74976620	3.0	1.0	405	16087108	3.8598874	0.002433506584027828	0.0038337458507116395
14	74976620	80633655	1.0	1.0	2251	35220533	5.9680094	0.004205371229019643	0.018078036577085455
14	80633655	82244245	1.0	0.0	502	25958791	5.4042143	0.0010148647366002269	0.0026400692619803607
14	82244245	85727236	1.0	1.0	964	88799231	5.412094799999999	0.003865459792333983	0.019439092485761096
14	85727236	87380499	2.0	1.0	5199	12806609	4.4700489999999995	0.010671325539023661	0.023386194278259206
14	87380499	99126276	1.0	1.0	860	24649551	5.713911599999999	0.003930806851518295	0.0285493878727675
14	99126276	102585931	1.0	0.0	2430	36038309	5.3445865999999995	0.008523663071037905	0.01880567787474259
14	102585931	107349540	1.0	1.0	1135	18091851	2.3783266	0.0006470081118520631	0.0031201161789313346
15	1	474151	1.0	1.0	762	67663051	0.8646330999999999	0.0015479507686742223	0.002324344423209149
15	474151	586668	1.0	0.0	3998	6174899	4.740101699999999	0.004304589653874998	0.007433675910876141
15	586668	734755	1.05	0.0	5646	33936231	2.588157	0.015196685628598812	0.018486291325172585
15	734755	1879506	1.05	0.0	1254	25940278	2.9960796999999997	0.000696428234384583	0.004231435997495013
15	1879506	4837757	1.0	0.0	3640	89853841	4.031058799999999	0.006629195935020422	0.02910412674835486
15	4837757	5779447	1.0	0.0	1629	81934455	0.12743759999999998	0.0012464826165422495	0.008821003513690126
15	5779447	5948219	0.050000000000000044	0.0	3452	4126010	5.6503147	0.009231153567548181	0.01621020754783549
15	5948219	7609004	1.0	0.0	470	78315742	2.5363172	0.004679722181865147	0.004835568479545811
15	7609004	15507500	1.0	1.0	1664	83663757	1.3400371	0.016492577554435027	0.025547452193477697
15	15507500	18489826	3.0	1.0	881	95410165	4.4312919	0.00013542852866492888	0.0007440477233043455
15	18489826	20076410	1.0	0.2999999999999998	4479	68315939	0.2960699	0.0035931520282884606	0.00894192630581386
15	20076410	20745871	1.0	0.5999999999999996	661	54013743	2.6632040999999997	0.0037679458770388404	0.05009470898070663
15	20745871	21517838	1.0	0.3999999999999999	3796	81925105	3.9986656999999997	0.008522216839834458	0.023343478619930275
15	21517838	22751695	1.0	0.09999999999999998	266	7150144	4.169579	0.010736406649251214	0.016611192504668505
15	22751695	23978389	0.09999999999999998	0.09999999999999998	561	95173529	5.1380666999999995	0.002588010280728232	0.009063612465079729
15	23978389	24055880	0.09999999999999998	0.06999999999999995	1652	42256586	4.5144671999999995	0.005530294552399715	0.013907109201040341
15	24055880	24691766	0.97	0.09999999999999998	5254	45215339	4.5751913	0.0013929814960914272	0.013783492308479169
15	24691766	27062445	1.0	0.97	1734	30972096	4.6193191	0.0008215615420360445	0.0019220966353040174
15	27062445	32435896	1.0	1.0	3056	91884354	2.0118761	0.0028528025280614576	0.01158039828667522
15	32435896	33341278	1.3	1.0	2241	7854394	0.0826865	0.0073839990749495765	0.017186651489236975
15	33341278	33442964	1.3599999999999999	1.0	4390	26298374	2.0747199	0.0026640634061433134	0.0056669064704018635
15	33442964	33797956	1.06	1.0	847	94663141	4.582217099999999	0.000971315726946629	0.001231675794946282
15	33797956	35157834	1.0	1.0	738	4161039	1.9875235999999998	0.005125763112581079	0.023547493254967047
15	35157834	36181929	1.0	0.95	4378	68515591	0.0203712	0.0024969058879262328	0.0029861574326554676
15	36181929	36879415	1.0	1.0	2387	30090646	2.8925269	0.012382857932549503	0.03674237351125093
15	36879415	39577735	1.0	0.95	326	58843521	0.865826	0.007184258494358394	0.008029213590921075
15	39577735	50589297	1.0	1.0	110	97342241	4.8921033	0.010850670504075703	0.015386965164635159
15	50589297	51265696	3.0	1.0	4683	71239496	0.3307078	0.0016613194930078495	0.01017348791796381
15	51265696	52408173	3.0	1.0	959	34765623	4.792178	0.006275951875517953	0.014402161468055402
15	52408173	54208954	1.0	1.0	3043	86217083	4.4753567	0.003286724456911674	0.004735246601787195
15	54208954	55774173	1.0	0.97	2096	42295215	3.9521583999999996	0.005852471108459349	0.01350165064342456
15	55774173	63532875	1.0	1.0	2556	92393776	2.8610819	0.002122771779843685	0.008854089463630657
15	63532875	67885708	1.0	0.97	3448	5172639	4.9546803	0.01140222702010048	0.03601262040632146
15	67885708	70574754	1.0	0.0	1328	12612074	2.5144862	0.008222861149235648	0.039480115308317236
15	70574754	70945491	1.0	0.0	2150	49178122	2.4641026	0.00307549095076455	0.004437966431516648
15	70945491	72704244	1.0	0.0	209	95597503	3.0150522	0.00015928555364932238	0.0023446277138161288
15	72704244	73010405	1.3	1.0	5209	71657652	1.6343405	0.003612962717172667	0.005165339773336952
15	73010405	82387736	1.0	1.0	4830	99756554	2.6387188999999998	0.008950883211273016	0.009290925123891817
15	82387736	86337551	1.0	0.0	703	45980126	3.5133113999999996	0.002912513724453234	0.005486704488266394
15	86337551	98094660	1.0	1.0	5551	76981545	1.0720414999999999	0.006775906437728362	0.013083246741054313
15	98094660	98698150	1.0	0.7	32	30577766	1.2059824	0.017396496198206105	0.026418010675633555
15	98698150	102531392	1.0	1.0	352	55652490	3.645056	0.0002919657626490745	0.0033293664917218315
16	1	2171173	1.0	1.0	592	24649777	4.4263471999999995	0.005291814561923426	0.0070223680702282765
16	2171173	2430279	4.0	1.0	3524	49512180	2.2355598999999997	0.0003382698732210532	0.021368073581870057
16	2430279	4952894	4.0	2.0	2900	27454190	2.88088	0.013038463183948325	0.01915670117118145
16	4952894	4968110	4.7	4.0	4223	71957188	4.1597583	0.007503507231764629	0.03746828627025084
16	4968110	5824896	4.0	3.7	1835	85458344	0.45884539999999996	0.004098817544700772	0.005419245316173477
16	5824896	8971091	3.7	1.0	3123	47037127	4.3643268	0.0001740700079171978	0.006264504700838477
16	8971091	9938041	1.0	1.0	2057	7015220	1.5987618	0.004702327206066161	0.0072376870497365365
16	9938041	11008333	1.0	0.7	1663	55204073	1.8332431	0.0015686650339572473	0.011762949614900358
16	11008333	11856981	0.7	0.0	4891	5722631	4.0894992	0.0025647455501748647	0.010630673318661483
16	11856981	12212541	0.7	0.0	4909	30357749	1.9192892	0.00035052862658021123	0.007415023555750028
16	12212541	12510795	2.1	0.0	296	80581399	2.2250503	0.00016463556403623097	0.0024600893854919608
16	12510795	13854733	2.1	0.95	1218	66499166	5.3791984	0.0019983258672423673	0.007292967427822391
16	13854733	13987755	3.8	2.1	1685	93636699	4.6665433	0.0005282315864928816	0.00224292641220236
16	13987755	14945675	2.1	0.95	2468	97451960	2.4798093999999997	0.0019478352781950121	0.007931092223810889
16	14945675	15791626	3.0	0.95	3049	66142216	5.3024159	0.0023182097719433416	0.002359973943189178
16	15791626	15844645	1.0	0.95	5659	83187018	4.0887829	0.0014944988022227714	0.007959742618509132
16	15844645	39373561	1.0	1.0	2248	17760851	0.47987349999999995	0.005305901292802325	0.006130212900242801
16	39373561	40281374	1.0	0.0	2038	73947471	3.3960287	0.005623973688383942	0.00904045239448566
16	40281374	47247470	1.0	1.0	3414	10839580	4.6757126	0.0015839387449617746	0.004986857904541612
16	47247470	47902557	1.0	0.95	332	13077888	4.4983186	0.0032525861414161336	0.006302153380848721
16	47902557	48783334	1.0	1.0	1517	28382229	0.7358593	0.0006352956180233435	0.014398512469811407
16	48783334	50202920	2.0	1.0	4563	53865305	3.5365799	0.00412718356870151	0.011617580813301212
16	50202920	55151391	1.0	1.0	5555	31262307	2.6542261	0.00991088518878411	0.010086510792144858
16	55151391	55247261	1.0	0.97	1738	4257608	3.8273707	0.00782261975261593	0.012964630968817361
16	55247261	58529969	1.0	1.0	5545	1047449	5.3530691	0.0033769272797096045	0.01857798177640742
16	58529969	58641481	2.0	1.0	2146	67054118	0.9576901999999999	0.003827930782612037	0.00789321382360462
16	58641481	64532523	1.0	1.0	3016	45879582	1.7200659999999999	0.0009499661632586729	0.0048242610119967645
16	64532523	67235278	1.0	0.050000000000000044	4369	27665721	0.0649959	0.00039933526033559397	0.025627649660551484
16	67235278	69015596	1.0	1.0	3650	24301301	3.8359744	0.007408601183681286	0.01277410593175191
16	69015596	69821866	1.0	0.050000000000000044	4837	58307718	0.0657212	0.0015479347429232999	0.007711490348687501
16	69821866	70270924	1.0	1.0	916	37092152	1.9317982999999999	0.0036347361471185304	0.008247223270631557
16	70270924	71917864	1.0	0.050000000000000044	2181	31812709	2.6450327	0.009710976947463163	0.030790577345642528
16	71917864	75661149	0.050000000000000044	0.050000000000000044	303	41786708	4.8056263	0.014983445677633815	0.018854827069812587
16	75661149	79488317	0.050000000000000044	0.0	3975	70588314	1.7183727999999998	0.006422212927580159	0.006448823071056995
16	79488317	80895151	0.050000000000000044	0.050000000000000044	699	33360316	4.5940391	0.0009688690903975366	0.011858476317125607
16	80895151	81558828	0.050000000000000044	0.0	1018	50167187	4.6197873	0.0010666425939944123	0.001855394563587306
16	81558828	82849203	0.050000000000000044	0.050000000000000044	5684	75485645	2.0339012	0.012602398463908331	0.026353707768935152
16	82849203	86989176	1.0	0.050000000000000044	2865	41211435	0.5442926	0.011379553205423651	0.031901448627747714
16	86989176	87568892	1.0	1.0	3088	22029315	1.3008317	0.0012376793208796434	0.011746192179906821
16	87568892	88150217	1.0	0.050000000000000044	3121	75928802	2.1522571	0.004595732764427034	0.0069871968003095905
16	88150217	89718454	1.0	1.0	2876	30004893	0.2048159	0.00010221208951652245	0.003310249680925658
16	89718454	90294793	1.05	1.0	781	14925216	0.6413774	0.00726240250577483	0.041187801996314645
16	90294793	90354753	1.0	1.0	3361	32596587	1.5642338999999998	0.008674307046407093	0.017249307695253666
17	1	2077510	1.0	1.0	778	90026890	4.9546418	0.003669122079693859	0.016109526430108195
17	2077510	3533907	3.0	1.0	507	79132743	5.8147136	0.00663497766815002	0.007819473993804237
17	3533907	3705639	4.9	1.0	5700	74806657	0.46604029999999996	0.013240340701583505	0.01791546918442858
17	3705639	6316383	2.9	1.0	3204	7697031	0.17729499999999998	0.0013096733005671048	0.025740988320599616
17	6316383	14274810	1.0	1.0	2577	49290434	4.2249508	0.0004756245235243531	0.025360825630892675
17	14274810	14648382	1.0	0.0	2473	16852838	2.3327353	0.0002401898010696106	0.002099320428190618
17	14648382	20003881	1.0	1.0	2929	94233536	5.7286009	0.001866735925873185	0.004450683127883803
17	20003881	20275235	2.8	1.0	3950	28359841	4.117346599999999	0.0008012519783630685	0.00401611525143783
17	20275235	20947552	1.0	1.0	2706	21103407	2.1221761	0.0020817083322456926	0.00978661198393833
17	20947552	21720103	1.0	0.0	5409	66709462	0.2193511	0.004982631744871747	0.018226047297890517
17	21720103	21763700	1.0	0.0	1380	17570002	2.9828959	0.0012842252374915609	0.004686005394150841
17	21763700	22813475	1.0	0.0	3847	56792835	0.39125909999999997	0.004701245642206258	0.01525288788457717
17	22813475	23067755	1.0	0.0	4315	72695509	5.5761202	0.011109850811638865	0.013397910280444514
17	23067755	25857311	1.0	0.0	213	3515285	5.875651599999999	0.002238768837260979	0.007733733485274554
17	25857311	25976312	1.0	1.0	4498	18845289	2.529808	0.002659663740694505	0.025974800090126263
17	25976312	27646810	1.05	1.0	3903	47542969	1.1765165	0.013520194717931191	0.018058212638434105
17	27646810	31563507	1.0	1.0	3744	30048180	0.4798783	8.59661629131895e-05	0.0019304592276426498
17	31563507	31856785	1.0	0.95	1733	90919141	3.0697601999999997	0.0024701382677398943	0.01190322586919422
17	31856785	32550570	1.0	1.0	4170	57263780	5.0009768999999995	0.004352009479182639	0.01503714884048964
17	32550570	32666876	1.0	0.0	5427	57306676	2.2443078	0.004711763049474824	0.02596925478731139
17	32666876	33917351	0.7	0.0	3258	40860856	5.0522235	0.0061377808346039075	0.007280607379629755
17	33917351	34477788	0.7	0.0	610	52978683	1.8435139999999999	0.007214913021246375	0.01640062148395603
17	34477788	34494470	0.7	0.0	5787	15076744	1.3428795	0.004570059607428816	0.01998735759930644
17	34494470	35116632	1.0	0.7	2967	23653157	3.5653858	0.003922775554381515	0.006580958604272214
17	35116632	37890374	1.0	1.0	397	37938011	2.3812900999999997	0.020407824640121707	0.026317373237307807
17	37890374	41511017	3.0	1.0	1748	90909982	1.5178950999999998	0.008160372164524116	0.010194902642456666
17	41511017	42330466	2.91	1.0	1308	46038636	0.5729695	0.0016643219079079416	0.011794403287227582
17	42330466	43287636	3.0	1.0	75	52114533	4.3016182999999995	0.00933142484034039	0.018173688848576307
17	43287636	43332273	1.0	0.0	232	32022632	0.43751799999999996	0.005984782651892432	0.03576267313871708
17	43332273	45707571	1.0	0.0	772	31076576	0.8111765999999999	0.005137603993115902	0.00746620640702141
17	45707571	47261747	4.0	0.0	941	40686284	4.3180935	0.007409803260013421	0.03193459489560334
17	47261747	48965438	4.0	1.0	3935	58407634	0.3843141	0.007235409447431118	0.022250137236079544
