Chromosome	Start.bp	End.bp	mu.major	mu.minor	n_probes	length	tau	sigma.minor	sigma.major
11	64284155	67503258	2.0	1.0	4644	81255821	3.1221634999999996	0.007033538486755971	0.022805802402116267
11	67503258	92007405	1.0	1.0	706	30235705	0.0753102	0.0035982971007817964	0.027348075319854833
11	92007405	94305449	1.0	0.0	5258	34737935	0.0751351	0.0016191160779140908	0.003403655142167481
11	94305449	97793545	1.0	1.0	4183	81237929	5.1205150999999995	0.0009641280413701228	0.0034911892367534077
11	97793545	98824378	1.0	0.95	2177	14802801	1.1534791	0.0043247831523849705	0.012719962871911381
11	98824378	105396129	1.0	1.0	4193	89770128	3.8910028	0.003578927830323731	0.01763492089489616
11	105396129	106650287	1.8	1.0	2431	64828179	3.7360048	0.005901666692875621	0.021812876254389862
11	106650287	111143213	1.0	1.0	4473	5014742	0.1963287	0.011605861517366955	0.021736221410445875
11	111143213	113514454	1.0	0.0	3583	33958901	1.629615	0.0006427577746950037	0.004938883757977206
11	113514454	115245106	1.0	1.0	3340	32735946	4.7758806	0.0010827057501524879	0.008496623183045072
11	115245106	115637531	1.0	0.0	1734	90131290	0.7518541999999999	0.0013071481017035758	0.006151745302732788
11	115637531	115875584	1.0	0.0	2425	88115731	2.7322972	0.001586624190829672	0.0232582964477414
11	115875584	116341612	1.0	0.0	2738	1952365	0.0498107	0.0013565841245772167	0.004576713169353188
11	116341612	125664816	1.0	1.0	340	5934889	0.23884919999999998	0.011128419755958964	0.012794439241903613
11	125664816	128246830	4.2	1.0	2365	40296054	5.1702886	0.0025949891976419317	0.004783749898626825
11	128246830	135006516	1.0	1.0	1871	28051965	5.0338633999999995	0.007996086240925387	0.009990647598561391
12	1	4450451	1.0	1.0	5105	27302779	3.6719047999999996	0.009712107050106226	0.022255590530061067
12	4450451	7215434	1.5	1.0	2278	59330690	1.276317	0.0012537790381225906	0.014617330233808535
12	7215434	7560462	1.5	0.19999999999999996	1563	41028927	0.2444315	0.0015060638310886935	0.0064319240617039175
12	7560462	8182646	1.5	1.0	284	10017081	3.9025727	0.003899043581261641	0.006521185835858318
12	8182646	17365560	1.0	1.0	5028	58473972	5.2755885	0.009363594847835138	0.02416731128968616
12	17365560	18410392	3.0	1.0	2786	26316250	3.0659939	0.006851306249711684	0.010494935976948458
12	18410392	21344027	1.0	1.0	1666	64751734	3.8585201	0.004538635974104396	0.007231215258168089
12	21344027	22692312	1.0	0.9	1858	58325566	2.0465451999999997	0.0004459765094350367	0.0037222174982396144
12	22692312	41591043	1.0	1.0	2058	5360681	1.9712380999999999	0.007742573449725296	0.020044647305401432
12	41591043	44978527	3.7	1.0	3502	52953953	2.7874159	0.01806331616826117	0.03951069920396368
12	44978527	50875142	1.0	1.0	1636	18342380	1.5340654	0.00419779144913247	0.006379105504687451
12	50875142	52755312	3.0	1.0	3748	35832874	5.6975769	0.0012362384934601549	0.0023478405509582464
12	52755312	54702970	1.0	1.0	3423	26487121	4.356392	0.0018110317159649991	0.008849029381689114
12	54702970	60234143	2.0	1.0	3807	20563816	5.973789099999999	0.0035117519474084724	0.004725105733093221
12	60234143	64282115	1.0	1.0	2134	33692427	0.1869634	0.004142095933090882	0.004567758580204416
12	64282115	64983524	1.0	0.0	1202	68827221	3.3646034	0.0001701669994826681	0.00043209964165768003
12	64983524	66748981	1.0	0.0	5827	94549417	0.9575657	0.003107178809451659	0.005865568360956367
12	66748981	68374633	1.0	0.0	4881	82279329	1.1469927	0.0039010112398347187	0.03743538082794289
12	68374633	72619512	1.0	1.0	493	86809936	2.8785912	0.002261680407806746	0.00957967296029816
12	72619512	73151471	1.1	1.0	3954	43907092	1.5919721999999998	0.002357235125248881	0.009148171182351582
12	73151471	74391784	1.0	1.0	1853	89501372	4.9034846	2.880296071446203e-05	0.005776762949941207
12	74391784	76245094	2.0	1.0	2037	77877314	2.3755224999999998	0.003446609023831674	0.0053285248285405455
12	76245094	83112812	1.0	1.0	2557	37058930	5.1686439	0.006912990621699009	0.009223963692293
12	83112812	85333185	1.1	1.0	5523	18830927	4.4142676	0.0036700767395719614	0.014690468890438709
12	85333185	88776130	2.0	1.1	59	33774847	1.4493896	0.009278042892814234	0.03758669253505
12	88776130	89620053	1.1	0.0	501	29002536	4.5655516	0.008097368110704006	0.01067560567245438
12	89620053	92422896	1.0	0.0	3483	65202542	3.366209	0.0008904568396590636	0.0051496015949499705
12	92422896	95454199	1.0	0.0	425	25705462	1.9505564999999998	0.0025632925645774447	0.009953383626180761
12	95454199	100424615	1.0	1.0	4996	6336496	4.5687111	0.01311355003024665	0.02128381696995988
12	100424615	102509292	1.0	0.0	527	84194760	2.8524781	0.0019352281788367154	0.010465114089025361
12	102509292	104884726	0.19999999999999996	0.0	4878	74082391	0.7414758	0.0038204130099369006	0.004913650597010663
12	104884726	105049599	0.19999999999999996	0.0	3016	80078968	0.716699	0.0017641291935681157	0.02754238511525413
12	105049599	105205751	0.19999999999999996	0.0	3041	59228456	0.6768444	0.004715947446430442	0.014196109212950461
12	105205751	105649377	0.0	0.0	475	71219141	3.0847759999999997	0.0048045454530200125	0.010926732659768854
12	105649377	107045628	0.19999999999999996	0.0	1648	48304959	5.1619826	0.0028710790895561823	0.020149592786390946
12	107045628	110323860	1.0	0.0	1269	91178069	2.2347178999999997	0.002101660572053361	0.02275297512051682
12	110323860	118301047	1.0	1.0	1944	80437590	0.8358434	0.006307494479275051	0.02303310604461702
12	118301047	120056589	2.0	1.0	1570	3449315	1.9204112999999998	0.008391785699483699	0.016410839429101026
12	120056589	122816933	1.0	1.0	3322	61831850	5.7434562	0.013436256848632557	0.01702329995840114
12	122816933	123831332	2.0	1.0	2661	14014781	1.5397927	0.009680445285174205	0.02318096520452543
12	123831332	133851895	1.0	1.0	1041	26314369	0.40299579999999996	0.004548157254272089	0.009867759646730166
13	1	2954645	1.0	1.0	2055	97205062	1.9763412	0.0042610570685799	0.013314332420176125
13	2954645	4668156	1.0	0.9	4755	45666137	1.2155264	0.007975539054249726	0.017906202314476777
13	4668156	21436020	1.0	1.0	4740	29786330	2.7648783999999997	0.0018545294361882391	0.011789844818364042
13	21436020	21901870	2.0	1.0	5405	84417783	5.3968557	0.026955400332832617	0.04343312332077705
13	21901870	25491632	1.0	1.0	1396	60281381	5.2060422	0.005088942000831166	0.016423350288297153
13	25491632	26717879	2.0	1.0	5309	6808354	4.524932199999999	0.0026541053109454594	0.018587107191883306
13	26717879	29232142	2.0	1.0	4114	54363938	4.778360999999999	0.0018112048436268403	0.0034878766411098184
13	29232142	31045433	2.0	1.0	3532	93137632	0.3611815	0.0017820990295481934	0.022173532273589886
13	31045433	31420807	3.0	2.0	20	54275283	4.0759684	0.0050154357000786	0.010559164981597556
13	31420807	31521518	2.0	0.0	500	26008850	4.8141907	0.0017066401260097516	0.0054518741921917805
13	31521518	31552206	2.0	0.0	385	94400035	1.8511103999999998	0.01352507194936107	0.013754355933491303
13	31552206	31641299	2.0	0.0	1760	13282489	5.7214827999999995	0.0006403095151335977	0.0037143730021743553
13	31641299	32503707	1.0	0.0	82	40734213	5.3189579	0.011690115605836209	0.012453391918276326
13	32503707	33966661	1.0	0.0	1124	96876479	3.4756365999999996	0.005243521966887384	0.010050577317863716
13	33966661	34363261	0.9	0.0	3452	21211560	5.2962989	0.006237135423711971	0.007931846373769699
13	34363261	34972838	1.8	0.0	3406	85090773	4.5288398999999995	0.0001825385775656973	0.019906120941822075
13	34972838	35531802	1.8	0.0	3049	55163293	1.4801817	0.0017540953092009437	0.007546113137978673
13	35531802	36678426	1.8	0.0	615	20353149	5.780768	0.00627495763632711	0.024959329717625513
13	36678426	37875195	1.8	1.0	2225	48362448	5.3606853	0.0003206025635995546	0.004468644888566859
13	37875195	39079381	2.0	1.0	2983	22808229	2.4032666	0.0006293844085456371	0.021162779329396204
13	39079381	46384323	1.0	1.0	1629	37265707	4.3353068	0.003733033365780721	0.0063785370363249085
13	46384323	49697375	6.0	1.0	1751	87246701	1.3600562999999999	0.006306281792422476	0.012459574503891836
13	49697375	49899359	8.0	1.0	2005	62612027	2.2215637	0.0036799361794144954	0.00799602109560051
13	49899359	50485304	3.0	1.0	2035	25624447	0.1000529	0.005540142512457482	0.008408260701139024
13	50485304	52301489	1.0	1.0	860	88420772	5.222899	0.002828402894898699	0.009640179860484453
13	52301489	52529547	1.05	1.0	3114	86709017	2.4201107	0.006129982815779108	0.013964115309008093
13	52529547	53247230	1.0	1.0	5473	85456501	1.4361962	0.001404220712762405	0.013277881032376702
13	53247230	53673924	1.0	0.0	5285	94693098	2.1959974	0.0027048298136717404	0.007540846916954858
13	53673924	54717054	1.0	0.0	3904	51582408	5.72845	4.1433847206339426e-05	0.00028369821971640163
13	54717054	55771131	1.1	1.0	2220	40589517	2.6386878	0.0006703105572367181	0.009479821100073803
13	55771131	56005335	2.1	1.0	5302	59268316	4.1364778	0.0035268995220046656	0.024108275131749873
13	56005335	56627766	2.0	1.0	601	63640858	2.3599	0.001289487711027525	0.019934531986984513
13	56627766	57584939	2.0	0.0	4	56782368	2.735589	0.0004349100642685288	0.021779412753788904
13	57584939	58074731	3.0	0.0	4879	51148443	3.8230885	0.008502200645716298	0.01916378630551345
13	58074731	60202570	2.0	0.0	2242	21350300	2.7869571	0.0024191010323875483	0.015310371288556812
13	60202570	64505719	0.0	0.0	4184	62086813	2.178032	0.0038182180500256177	0.006094960662634262
13	64505719	65208136	2.0	0.0	3908	29504783	0.7075964	0.0011401251941432888	0.002358410895883529
13	65208136	66333218	2.0	1.0	1772	92381479	0.6575253999999999	0.0028397532044750966	0.03061645319393846
13	66333218	67395724	2.0	0.9	696	26400467	0.1913253	0.00214717083120092	0.0066241589255011495
13	67395724	67433858	2.0	1.0	3451	6579497	0.9841618	0.0037438292854579383	0.008876153400486595
13	67433858	71118294	3.7	2.0	5027	64651191	1.9404716	0.0021390904577595423	0.04858817347306541
13	71118294	71495834	3.7	1.9	2146	19988015	3.5655213	0.0008481029011897465	0.005591600099156029
13	71495834	74367922	3.7	2.0	2183	46542414	5.9418177	0.0003817226573193336	0.009011019282716665
13	74367922	75097252	2.0	1.0	4135	73902394	5.1195344	0.01240256172766961	0.031847294465070564
13	75097252	75650873	2.0	2.0	4302	46855031	4.9987436	0.002479181047996264	0.0175036872132881
13	75650873	76407111	2.3	2.0	279	90371647	2.5067972	0.001581346286380981	0.002943695506353052
13	76407111	76505891	2.0	2.0	4227	76641698	5.4694728999999995	0.006049568001167779	0.007771400111777938
13	76505891	78418949	2.0	1.0	3726	65893203	4.5110032	0.0009347777753124873	0.038212170508895554
13	78418949	80581474	4.0	1.0	2623	81310844	4.5458773	0.012599128597107783	0.016141094666955416
13	80581474	85475417	2.0	1.0	1383	13205699	0.22552529999999998	0.005338226914667155	0.011148442698100348
13	85475417	85681164	1.2	1.0	920	81409975	1.9174061	0.003129740195430964	0.024602165321750427
13	85681164	86880667	2.0	1.0	1784	39569956	4.5438608	0.005175481918166925	0.017680052613542975
13	86880667	87395580	1.0	0.3999999999999999	1821	53214212	4.8618422	0.003268218374264984	0.003946926489693895
13	87395580	87802891	1.0	0.7999999999999998	385	8581586	1.6991496	0.002586567075886496	0.02575199092586189
13	87802891	88295479	1.0	0.5	2041	7587375	0.3419357	1.8881474436263904e-05	0.007479069273556918
13	88295479	89047610	3.7	1.0	5175	53801571	1.6819887	0.00421934423482221	0.007707706559212431
13	89047610	90415302	4.0	1.0	1170	33474355	1.7533014999999998	0.008595572771525131	0.010789357908316007
13	90415302	102125986	2.0	1.0	4206	13301910	5.7478924	0.011027305744289603	0.019438922151024256
13	102125986	103070172	2.0	1.9	282	46080742	3.0709526	0.008000726354889352	0.023455908393314365
13	103070172	103220266	2.2	1.9	1025	82194746	0.4982853	0.003554695020373527	0.023070376110924475
13	103220266	105490165	2.2	1.0	2660	34716503	2.345053	0.003760607612370569	0.009702334846108964
13	105490165	108131257	2.0	1.0	4301	39074911	3.0417096	0.0034953855539724948	0.006026313882026834
13	108131257	108256354	1.0	0.19999999999999996	2154	2287568	0.8549137	0.007099199751413335	0.012182160018838388
13	108256354	110238034	2.0	1.0	4001	70146359	2.8386939	0.0004855666804769148	0.012498808947378141
13	110238034	113651436	2.0	0.0	4936	15818613	2.2168894999999997	0.0018051146440403077	0.013002842216214214
13	113651436	114212074	2.0	0.0	1452	9251056	0.47094539999999996	0.00031187103632073827	0.005784076927719833
13	114212074	114857019	2.0	0.85	2338	7810313	3.6228323999999996	0.006175154931438887	0.013522724957847803
13	114857019	115169878	2.0	1.0	2877	98366948	0.7809056	0.013749038847150414	0.023501429474325746
14	1	24407078	1.0	0.0	4714	34246825	0.0963169	0.0005824812260376756	0.014563189706849451
14	24407078	26585175	1.0	0.0	3329	42673233	3.6318398999999997	0.003478008876440786	0.06502309245165029
14	26585175	27018731	0.19999999999999996	0.0	1931	50354834	0.3135	0.005279603259609046	0.007664246375235498
14	27018731	27555344	1.0	0.0	1374	39880660	3.1650500999999998	0.007996522200460862	0.04209021091236868
14	27555344	29855180	1.0	0.0	2730	26204163	0.0207195	0.0029231363695405113	0.013169904437413593
14	29855180	31426576	0.0	0.0	367	8419546	1.6302862999999999	0.0027494783614901135	0.006097858332833173
14	31426576	36365612	1.0	0.0	1818	33101516	5.0505629	0.010763553356343396	0.012178710147381493
14	36365612	37197049	1.0	0.0	3347	44461931	2.2339911999999997	0.004169237714812985	0.01115931711082452
14	37197049	45529817	1.0	0.0	2291	56064946	5.2514803	0.010597667465366986	0.010883392376825448
14	45529817	45547298	1.0	0.0	860	37288356	5.3388075	0.007543772684126627	0.02362580223206566
14	45547298	46959243	1.0	0.0	3321	46216033	2.8152995	0.001235263331008869	0.032403935941355065
14	46959243	50254055	0.0	0.0	2997	85260697	3.4653009999999997	0.009464051932752971	0.03550843280525494
14	50254055	50858074	0.0	0.0	3511	2057739	1.2206162	0.001186945977052237	0.0028863981100949155
14	50858074	51137756	0.0	0.0	444	45848466	4.7276573	0.0003856617510742877	0.03737118320593398
14	51137756	53522682	0.0	0.0	1868	46048490	0.8131315	0.009726281390823878	0.01606409854971193
14	53522682	53674770	1.0	0.0	537	20484402	0.9073036	0.0010167588751224632	0.0036403493040495167
14	53674770	54245403	2.8	1.0	2719	6175219	3.7494292999999996	0.0021660662451937975	0.009039355828827643
14	54245403	54920044	1.0	1.0	1045	99133060	5.832870799999999	0.00940772099272461	0.01800203584584576
14	54920044	57096089	1.0	0.0	5223	11988191	4.0734414999999995	0.009639984666666705	0.010589679565703992
14	57096089	59748321	1.0	1.0	755	88293485	0.3650902	0.00787314307345716	0.016662576213478063
14	59748321	61189509	1.0	0.85	5632	36401980	4.5232806	0.00012093694363350893	0.018397425926204337
14	61189509	65690148	1.0	1.0	587	15696397	1.5769627	0.0012082557373579658	0.006646400992037933
14	65690148	67124928	1.2	1.0	2884	17392426	0.28620819999999997	0.003956701759775272	0.005078008954639977
14	67124928	67277247	1.0	1.0	1328	67319296	5.5334945	0.004148093560626841	0.025848839312689522
14	67277247	72824037	3.0	1.0	4473	85607476	3.1509297	0.000451268476325767	0.005004388780864157
14	72824037	73857358	1.0	1.0	5815	88929404	0.6890959	0.0017495041203243204	0.001865027525952396
14	73857358	74976620	3.0	1.0	5629	2771119	5.2718408	0.0015053148551581535	0.015874884781921388
14	74976620	80633655	1.0	1.0	3551	4893806	1.7580650999999998	0.0009903568525946543	0.003495769065314822
14	80633655	82244245	1.0	0.0	2311	37809679	3.8299304	0.001349676801068327	0.006589581679504439
14	82244245	85727236	1.0	1.0	4624	83398003	4.3942589	0.005624450082744283	0.018148138171627297
14	85727236	87380499	2.0	1.0	4878	71306410	1.6947732999999998	0.003390877537781029	0.00923372266419918
14	87380499	99126276	1.0	1.0	2608	70488511	3.8214778999999997	0.002886710245720095	0.010907544524917661
14	99126276	102585931	1.0	0.0	266	70825987	1.2942661	0.00023416019233001595	0.008943857800602596
14	102585931	107349540	1.0	1.0	3401	97416550	3.0107063999999997	0.015990434760269904	0.016636293934345132
15	1	474151	1.0	1.0	755	95675103	5.716626499999999	0.004288990352669406	0.014277575065701377
15	474151	586668	1.0	0.0	1075	77278835	2.4824508	0.0029213319508130014	0.00743984067593573
15	586668	734755	1.1	0.0	2163	73120341	1.40102	0.0175899228362862	0.022385732802970494
15	734755	1879506	1.1	0.0	2812	92714760	1.8472389	0.003194884668317889	0.005720969122263276
15	1879506	4837757	1.0	0.0	2677	66152258	3.9335733999999998	0.0027856136409145898	0.003311027085358028
15	4837757	5779447	1.0	0.0	4406	66355740	2.8422731	0.0022080837381862136	0.006042961987225916
15	5779447	5948219	0.09999999999999998	0.0	3336	75103926	4.2729492	0.001674773662095821	0.0019349865638076439
15	5948219	7609004	1.0	0.0	735	26248587	5.1993874	0.0010291785526672056	0.004061644205649016
15	7609004	15507500	1.0	1.0	2583	24189575	2.3125576999999997	0.0034231291309067676	0.01026879496475672
15	15507500	18489826	3.0	1.0	2210	93484277	3.4205638	0.0004090671481322204	0.0016833779968693746
15	18489826	20076410	1.0	0.5999999999999996	1348	3070393	4.8619239	0.006184925947252773	0.006613836444584037
15	20076410	20745871	1.1999999999999993	1.0	642	3507056	1.9449471999999999	0.0023681190515621887	0.007226328917950719
15	20745871	21517838	1.0	0.7999999999999998	392	44672920	1.8620279	0.0076503767013385415	0.012002153726519004
15	21517838	22751695	1.0	0.19999999999999996	996	26688141	1.4834097	0.0010664969424721115	0.007031712704100966
15	22751695	23978389	0.19999999999999996	0.19999999999999996	3628	65498850	4.4313468	0.0032316190651990695	0.04088499961177834
15	23978389	24055880	0.19999999999999996	0.1499999999999999	2208	35658910	3.6033695999999997	0.0011069896389033745	0.009013811038105588
15	24055880	24691766	0.95	0.19999999999999996	910	37386433	1.6151464	0.0024959118176282446	0.01440185615673229
15	24691766	27062445	1.0	0.95	5192	99424353	5.7650925	0.0023468546981638802	0.020645463004789425
15	27062445	32435896	1.0	1.0	1011	2652429	5.6893427	0.014817877785312947	0.029055233401599306
15	32435896	33341278	1.15	1.0	5161	75198646	0.7246007	0.0071218414063808425	0.017082070563601046
15	33341278	33442964	1.25	1.0	5570	13814267	3.0026786	0.009328530612171222	0.02256543525451934
15	33442964	33797956	1.1	1.0	3954	51076980	3.7022963	0.004416048779998546	0.010543367676615576
15	33797956	35157834	1.0	1.0	1080	17708362	0.4462275	0.009563307355218374	0.013618330127168867
15	35157834	36181929	1.0	0.9	963	53380126	3.3595976	0.015948226356559025	0.02683533187829001
15	36181929	36879415	1.0	1.0	4587	68303880	2.9190101999999998	0.0020166529247718406	0.027906340771302714
15	36879415	39577735	1.0	0.9	1882	19567842	5.7685911999999995	0.004810791525456295	0.005238286559471254
15	39577735	50589297	1.0	1.0	2157	19979449	3.7773778	0.0010788520926452475	0.0013095226166418299
15	50589297	51265696	3.0	1.0	4413	64264120	4.0657638	0.0010883524242608666	0.06065329529704011
15	51265696	52408173	3.0	1.0	4661	76766024	1.4231719999999999	0.0014121526699503503	0.00769413059355163
15	52408173	54208954	1.0	1.0	4729	50969506	1.3174918	0.0037608271692189015	0.005079767191284815
15	54208954	55774173	1.0	0.95	5838	72481725	1.3684977999999999	0.0007193407350026193	0.005879047326412942
15	55774173	63532875	1.0	1.0	673	1864027	2.5450283	0.0023948261620698355	0.029609816158592008
15	63532875	67885708	1.0	0.95	2003	26579021	1.8772427999999999	0.010094382889170765	0.05713051594950518
15	67885708	70574754	1.0	0.0	843	74260667	2.3621236999999997	0.0027746165811830844	0.009711491109655716
15	70574754	70945491	1.0	0.0	4987	95899088	2.4170179	0.007604439298037081	0.00865568898520201
15	70945491	72704244	1.0	0.0	5487	90049700	3.595544	0.011548238134506032	0.01290887788424961
15	72704244	73010405	1.15	1.0	5811	29801693	0.2529939	0.0003029224444067378	0.0020349231791229236
15	73010405	82387736	1.0	1.0	5200	82752251	4.0707635	0.006309117109068805	0.015130632832207003
15	82387736	86337551	1.0	0.0	766	66390677	2.9836747	0.0057937299981097035	0.011921982394823295
15	86337551	98094660	1.0	1.0	1677	48075183	3.9551285	0.005047053566153533	0.025092168607781542
15	98094660	98698150	1.0	0.85	4261	83746660	4.3773034	0.00025409104447517513	0.01077167800207234
15	98698150	102531392	1.0	1.0	3810	66387630	0.7551998	0.012261568112121222	0.04197375747695652
16	1	2171173	1.0	1.0	5121	19353826	2.0519013999999998	0.004520896230475374	0.0407476942004345
16	2171173	2430279	4.0	1.0	983	34612678	3.4889831	0.00270241532202928	0.01345477309649013
16	2430279	4952894	4.0	2.0	1163	34196365	2.7354998999999998	0.010942092381273763	0.02879349341876088
16	4952894	4968110	4.4	4.0	430	51363974	2.5964538	0.0003064315200663224	0.00362084473034323
16	4968110	5824896	4.0	3.4000000000000004	4204	92371339	1.9457848	0.007241755263073	0.019848356244852126
16	5824896	8971091	3.4000000000000004	1.0	2967	66985138	0.8912194999999999	0.001744954333385886	0.0020524203427555667
16	8971091	9938041	1.0	1.0	635	71427184	1.3300915	0.0068776321278723644	0.02388997416542199
16	9938041	11008333	1.0	0.85	1814	31965807	5.1659498	0.0029896271501264242	0.02591934280953817
16	11008333	11856981	0.85	0.0	2073	35698914	5.822019699999999	0.00613829241530336	0.013491127968039843
16	11856981	12212541	0.85	0.0	1844	75597633	4.7981336	0.003427242420479007	0.009736729058024753
16	12212541	12510795	2.55	0.0	1778	78066208	4.0105302	3.5894515591986257e-06	0.014958875196463557
16	12510795	13854733	2.55	0.9	98	59043257	1.1229926	0.0014186828661819548	0.030297130062709128
16	13854733	13987755	3.6	2.55	25	2914195	0.0804274	0.017208542839126116	0.01992105711311792
16	13987755	14945675	2.55	0.9	857	7181149	1.7788081999999998	0.013707521385311583	0.015607388185620182
16	14945675	15791626	3.0	0.9	5855	71046910	2.5536323999999997	0.01541799811336553	0.021540910066875512
16	15791626	15844645	1.0	0.9	4219	33644869	5.7902043999999995	0.0008272691948174395	0.01612733188378841
16	15844645	39373561	1.0	1.0	2984	2736429	0.7144375	0.0022455958906740596	0.009702288335576122
16	39373561	40281374	1.0	0.0	1000	34608884	0.27251179999999997	0.009004262078298535	0.0221718524753621
16	40281374	47247470	1.0	1.0	2369	69412979	1.2451189	0.0007045822898888047	0.001339530255846859
16	47247470	47902557	1.0	0.9	4165	38574215	0.058751199999999996	0.0022480068823658816	0.005267231500380206
16	47902557	48783334	1.0	1.0	1051	66846921	0.5930094	0.0002814457896430631	0.00459681339526806
16	48783334	50202920	2.0	1.0	999	68838786	0.9300934999999999	0.002255329983869437	0.012678195497111959
16	50202920	55151391	1.0	1.0	255	83661944	4.7455415	0.004326409565050873	0.026922491726050428
16	55151391	55247261	1.0	0.95	3401	46931307	0.7948189999999999	0.004245948529404205	0.005678262402289976
16	55247261	58529969	1.0	1.0	2651	94126297	5.1705824	0.0021863807743155586	0.018491971707382357
16	58529969	58641481	2.0	1.0	3903	35742154	3.6975183	0.0012472378837440584	0.002792882019012387
16	58641481	64532523	1.0	1.0	68	98534284	5.732013299999999	0.0003678537328891519	0.00434933968757048
16	64532523	67235278	1.0	0.09999999999999998	4621	7943772	0.08054	0.004840320366254396	0.013113347889361398
16	67235278	69015596	1.0	1.0	3086	44837253	4.955965	0.0016372173926600432	0.004435563197839944
16	69015596	69821866	1.0	0.09999999999999998	758	54762818	1.7034866	0.019842116006165623	0.03907651680063304
16	69821866	70270924	1.0	1.0	2432	16452215	4.5617168	0.0031798050360155984	0.01561703309401882
16	70270924	71917864	1.0	0.09999999999999998	5423	86170900	1.0883858	0.004402928253452905	0.03150111906602947
16	71917864	75661149	0.09999999999999998	0.09999999999999998	3004	56157840	4.0930034	0.00011328259104639675	0.0028563932260263452
16	75661149	79488317	0.09999999999999998	0.0	5163	76219766	2.4777701	0.018496922289186764	0.02498441011520848
16	79488317	80895151	0.09999999999999998	0.09999999999999998	3600	74248307	1.1889726999999999	0.0031563042439064467	0.006257384505497522
16	80895151	81558828	0.09999999999999998	0.0	1885	71119230	2.7606268	0.0021203341933019935	0.035097374797556584
16	81558828	82849203	0.09999999999999998	0.09999999999999998	816	2216290	4.0155763	0.01321997227851936	0.01552886474755232
16	82849203	86989176	1.0	0.09999999999999998	601	36449715	5.660372799999999	0.0037001497607562356	0.011712333914090642
16	86989176	87568892	1.0	1.0	1079	47918282	3.17922	0.0007252061539095363	0.0018466833186379927
16	87568892	88150217	1.0	0.09999999999999998	4911	14079025	1.958915	0.00880019485532262	0.01985055646015743
16	88150217	89718454	1.0	1.0	2293	16506843	2.6418464999999998	0.0004970578810926343	0.00679075358046876
16	89718454	90294793	1.1	1.0	561	97561713	1.6451837	0.006031823327786266	0.010456516300879641
16	90294793	90354753	1.0	1.0	4179	74612869	4.1138205	0.017415953537292642	0.021277283817648433
17	1	2077510	1.0	1.0	2444	70171289	0.6739206	0.02208559458228985	0.050682563295437966
17	2077510	3533907	3.0	1.0	2112	45288328	2.1519561	0.00019833305854794164	0.005397977930758059
17	3533907	3705639	4.8	1.0	1524	4248997	2.5421491	0.0016714455778163537	0.0334289242101447
17	3705639	6316383	2.8	1.0	1751	58895404	3.5788493	0.0024800754054199116	0.010841809436709465
17	6316383	14274810	1.0	1.0	5685	66656252	2.3032863999999997	0.0015516298126605477	0.0016175967580394522
17	14274810	14648382	1.0	0.0	4013	72220070	4.6264334	1.732203699057887e-05	0.0038077502185112
17	14648382	20003881	1.0	1.0	1049	7541306	2.8919557	0.002027146154743186	0.01890713638031206
17	20003881	20275235	2.6	1.0	4409	93227476	3.7421165999999997	0.003334343160862236	0.020090746932077255
17	20275235	20947552	1.0	1.0	3314	91863104	4.8229624	0.006225635654633587	0.007009484626600586
17	20947552	21720103	1.0	0.0	2444	8099285	4.220498	0.0016364316559212084	0.010389431669003855
17	21720103	21763700	1.0	0.0	553	8602408	5.2298636	0.002073895592006974	0.005386683624956472
17	21763700	22813475	1.0	0.0	5687	14142084	4.4328691	0.001320613779973144	0.00416160708111048
17	22813475	23067755	1.0	0.0	1075	106107	2.1768446	0.0007495505684233906	0.01316868134104678
17	23067755	25857311	1.0	0.0	3718	63844887	4.009007899999999	0.012196538835305255	0.026881119186024666
17	25857311	25976312	1.0	1.0	2839	44655968	3.0234723999999997	0.012179524602620888	0.014722296127528851
17	25976312	27646810	1.1	1.0	2269	92899294	3.3678743	0.009835452029955685	0.030450256138777977
17	27646810	31563507	1.0	1.0	3224	15533958	4.2682047999999995	0.010061661291304806	0.014757779672707794
17	31563507	31856785	1.0	0.9	3	60558056	4.771558499999999	0.0025122953725931164	0.012086635061241562
17	31856785	32550570	1.0	1.0	4976	88134688	3.5391402	0.00021422162992362282	0.006414016249808904
17	32550570	32666876	1.0	0.0	5718	17754381	2.1614888	0.006940002617869233	0.007814895652911252
17	32666876	33917351	0.85	0.0	4744	34715528	4.010355	0.00753532488016191	0.036933075582926925
17	33917351	34477788	0.85	0.0	877	18478869	2.2085448	0.009760600018656305	0.044047093912479504
17	34477788	34494470	0.85	0.0	3282	7918122	2.9585535	0.006055834276775909	0.015164311717824576
17	34494470	35116632	1.0	0.85	4053	34095115	2.3146005	0.0029536411430879173	0.015220709418387202
17	35116632	37890374	1.0	1.0	5643	45015990	5.9178375	0.0006405328367292184	0.00576885533711445
17	37890374	41511017	3.0	1.0	4932	88660396	1.4020754	0.0029067129801206865	0.0038874715616703955
17	41511017	42330466	2.85	1.0	3740	85305982	5.2253058999999995	0.007713487433568517	0.00933967783217621
17	42330466	43287636	3.0	1.0	4987	88430534	1.2308036999999998	0.0007810176234816752	0.0015106204088932932
17	43287636	43332273	1.0	0.0	4667	21465171	3.5211018	0.009683909259018466	0.01796777895373502
17	43332273	45707571	1.0	0.0	2860	25471319	2.6229893	0.022882144385686	0.02717803591339705
17	45707571	47261747	4.0	0.0	2231	73406547	2.8337255999999997	0.00013761309014748724	0.0014631933604647282
